horizon,diff_index,real_hardware,acc,ins
7,8,fake_mumbai7,0.986,-1
7,9,fake_mumbai7,0.013,-1
7,10,fake_mumbai7,0.929,-1
7,11,fake_mumbai7,0.928,-1
7,12,fake_mumbai7,0.012,-1
7,13,fake_mumbai7,0.986,-1
7,0,fake_paris0,0.81,-1
7,1,fake_paris0,0.907,-1
7,2,fake_paris0,0.857,-1
7,3,fake_paris0,0.862,-1
7,4,fake_paris0,0.895,-1
7,5,fake_paris0,0.906,-1
7,6,fake_paris0,0.822,-1
7,7,fake_paris0,0.91,-1
7,8,fake_paris0,0.864,-1
7,9,fake_paris0,0.179,-1
7,10,fake_paris0,0.77,-1
7,11,fake_paris0,0.621,-1
7,12,fake_paris0,0.091,-1
7,13,fake_paris0,0.863,-1
7,0,fake_paris1,0.982,-1
7,1,fake_paris1,0.977,-1
7,2,fake_paris1,0.979,-1
7,3,fake_paris1,0.979,-1
7,4,fake_paris1,0.977,-1
7,5,fake_paris1,0.977,-1
7,6,fake_paris1,0.98,-1
7,7,fake_paris1,0.98,-1
7,8,fake_paris1,0.981,-1
7,9,fake_paris1,0.019,-1
7,10,fake_paris1,0.943,-1
7,11,fake_paris1,0.972,-1
7,12,fake_paris1,0.021,-1
7,13,fake_paris1,0.979,-1
7,0,fake_paris2,0.974,-1
7,1,fake_paris2,0.965,-1
7,2,fake_paris2,0.972,-1
7,3,fake_paris2,0.97,-1
7,4,fake_paris2,0.968,-1
7,5,fake_paris2,0.97,-1
7,6,fake_paris2,0.982,-1
7,7,fake_paris2,0.972,-1
7,8,fake_paris2,0.978,-1
7,9,fake_paris2,0.024,-1
7,10,fake_paris2,0.892,-1
7,11,fake_paris2,0.958,-1
7,12,fake_paris2,0.033,-1
7,13,fake_paris2,0.972,-1
7,0,fake_paris3,0.982,-1
7,1,fake_paris3,0.974,-1
7,2,fake_paris3,0.978,-1
7,3,fake_paris3,0.978,-1
7,4,fake_paris3,0.975,-1
7,5,fake_paris3,0.974,-1
7,6,fake_paris3,0.982,-1
7,7,fake_paris3,0.976,-1
7,8,fake_paris3,0.977,-1
7,9,fake_paris3,0.016,-1
7,10,fake_paris3,0.891,-1
7,11,fake_paris3,0.964,-1
7,12,fake_paris3,0.029,-1
7,13,fake_paris3,0.974,-1
7,0,fake_paris4,0.9,-1
7,1,fake_paris4,0.965,-1
7,2,fake_paris4,0.927,-1
7,3,fake_paris4,0.931,-1
7,4,fake_paris4,0.962,-1
7,5,fake_paris4,0.964,-1
7,6,fake_paris4,0.902,-1
7,7,fake_paris4,0.964,-1
7,8,fake_paris4,0.927,-1
7,9,fake_paris4,0.102,-1
7,10,fake_paris4,0.934,-1
7,11,fake_paris4,0.7,-1
7,12,fake_paris4,0.032,-1
7,13,fake_paris4,0.932,-1
7,0,fake_paris5,0.982,-1
7,1,fake_paris5,0.978,-1
7,2,fake_paris5,0.982,-1
7,3,fake_paris5,0.981,-1
7,4,fake_paris5,0.985,-1
7,5,fake_paris5,0.981,-1
7,6,fake_paris5,0.983,-1
7,7,fake_paris5,0.983,-1
7,8,fake_paris5,0.984,-1
7,9,fake_paris5,0.015,-1
7,10,fake_paris5,0.961,-1
7,11,fake_paris5,0.973,-1
7,12,fake_paris5,0.021,-1
7,13,fake_paris5,0.981,-1
7,0,fake_paris6,0.986,-1
7,1,fake_paris6,0.983,-1
7,2,fake_paris6,0.983,-1
7,3,fake_paris6,0.984,-1
7,4,fake_paris6,0.979,-1
7,5,fake_paris6,0.982,-1
7,6,fake_paris6,0.987,-1
7,7,fake_paris6,0.984,-1
7,8,fake_paris6,0.985,-1
7,9,fake_paris6,0.019,-1
7,10,fake_paris6,0.958,-1
7,11,fake_paris6,0.975,-1
7,12,fake_paris6,0.02,-1
7,13,fake_paris6,0.981,-1
7,0,fake_auckland0,0.937,-1
7,1,fake_auckland0,0.941,-1
7,2,fake_auckland0,0.941,-1
7,3,fake_auckland0,0.94,-1
7,4,fake_auckland0,0.938,-1
7,5,fake_auckland0,0.938,-1
7,6,fake_auckland0,0.94,-1
7,7,fake_auckland0,0.936,-1
7,8,fake_auckland0,0.939,-1
7,9,fake_auckland0,0.056,-1
7,10,fake_auckland0,0.772,-1
7,11,fake_auckland0,0.776,-1
7,12,fake_auckland0,0.056,-1
7,13,fake_auckland0,0.937,-1
7,0,fake_auckland1,0.995,-1
7,1,fake_auckland1,0.994,-1
7,2,fake_auckland1,0.992,-1
7,3,fake_auckland1,0.993,-1
7,4,fake_auckland1,0.992,-1
7,5,fake_auckland1,0.994,-1
7,6,fake_auckland1,0.995,-1
7,7,fake_auckland1,0.989,-1
7,8,fake_auckland1,0.994,-1
7,9,fake_auckland1,0.006,-1
7,10,fake_auckland1,0.979,-1
7,11,fake_auckland1,0.98,-1
7,12,fake_auckland1,0.01,-1
7,13,fake_auckland1,0.995,-1
7,0,fake_kolkata0,0.988,-1
7,1,fake_kolkata0,0.989,-1
7,2,fake_kolkata0,0.986,-1
7,3,fake_kolkata0,0.991,-1
7,4,fake_kolkata0,0.99,-1
7,5,fake_kolkata0,0.987,-1
7,6,fake_kolkata0,0.985,-1
7,7,fake_kolkata0,0.988,-1
7,8,fake_kolkata0,0.988,-1
7,9,fake_kolkata0,0.011,-1
7,10,fake_kolkata0,0.953,-1
7,11,fake_kolkata0,0.944,-1
7,12,fake_kolkata0,0.01,-1
7,13,fake_kolkata0,0.989,-1
7,0,fake_kolkata1,0.987,-1
7,1,fake_kolkata1,0.989,-1
7,2,fake_kolkata1,0.988,-1
7,3,fake_kolkata1,0.987,-1
7,4,fake_kolkata1,0.99,-1
7,5,fake_kolkata1,0.99,-1
7,6,fake_kolkata1,0.991,-1
7,7,fake_kolkata1,0.99,-1
7,8,fake_kolkata1,0.987,-1
7,9,fake_kolkata1,0.01,-1
7,10,fake_kolkata1,0.959,-1
7,11,fake_kolkata1,0.944,-1
7,12,fake_kolkata1,0.011,-1
7,13,fake_kolkata1,0.987,-1
7,0,fake_kolkata2,0.93,-1
7,1,fake_kolkata2,0.925,-1
7,2,fake_kolkata2,0.933,-1
7,3,fake_kolkata2,0.934,-1
7,4,fake_kolkata2,0.928,-1
7,5,fake_kolkata2,0.931,-1
7,6,fake_kolkata2,0.938,-1
7,7,fake_kolkata2,0.924,-1
7,8,fake_kolkata2,0.932,-1
7,9,fake_kolkata2,0.069,-1
7,10,fake_kolkata2,0.854,-1
7,11,fake_kolkata2,0.881,-1
7,12,fake_kolkata2,0.069,-1
7,13,fake_kolkata2,0.93,-1
7,0,fake_kolkata3,0.99,-1
7,1,fake_kolkata3,0.991,-1
7,2,fake_kolkata3,0.989,-1
7,3,fake_kolkata3,0.992,-1
7,4,fake_kolkata3,0.988,-1
7,5,fake_kolkata3,0.991,-1
7,6,fake_kolkata3,0.992,-1
7,7,fake_kolkata3,0.992,-1
7,8,fake_kolkata3,0.989,-1
7,9,fake_kolkata3,0.008,-1
7,10,fake_kolkata3,0.979,-1
7,11,fake_kolkata3,0.976,-1
7,12,fake_kolkata3,0.011,-1
7,13,fake_kolkata3,0.989,-1
7,0,fake_kolkata4,0.993,-1
7,1,fake_kolkata4,0.991,-1
7,2,fake_kolkata4,0.995,-1
7,3,fake_kolkata4,0.992,-1
7,4,fake_kolkata4,0.993,-1
7,5,fake_kolkata4,0.991,-1
7,6,fake_kolkata4,0.993,-1
7,7,fake_kolkata4,0.994,-1
7,8,fake_kolkata4,0.992,-1
7,9,fake_kolkata4,0.008,-1
7,10,fake_kolkata4,0.981,-1
7,11,fake_kolkata4,0.983,-1
7,12,fake_kolkata4,0.008,-1
7,13,fake_kolkata4,0.992,-1
7,0,fake_kolkata5,0.985,-1
7,1,fake_kolkata5,0.989,-1
7,2,fake_kolkata5,0.989,-1
7,3,fake_kolkata5,0.988,-1
7,4,fake_kolkata5,0.989,-1
7,5,fake_kolkata5,0.991,-1
7,6,fake_kolkata5,0.989,-1
7,7,fake_kolkata5,0.989,-1
7,8,fake_kolkata5,0.99,-1
7,9,fake_kolkata5,0.011,-1
7,10,fake_kolkata5,0.975,-1
7,11,fake_kolkata5,0.978,-1
7,12,fake_kolkata5,0.009,-1
7,13,fake_kolkata5,0.989,-1
7,0,fake_kolkata6,0.992,-1
7,1,fake_kolkata6,0.993,-1
7,2,fake_kolkata6,0.991,-1
7,3,fake_kolkata6,0.99,-1
7,4,fake_kolkata6,0.992,-1
7,5,fake_kolkata6,0.995,-1
7,6,fake_kolkata6,0.993,-1
7,7,fake_kolkata6,0.989,-1
7,8,fake_kolkata6,0.992,-1
7,9,fake_kolkata6,0.008,-1
7,10,fake_kolkata6,0.976,-1
7,11,fake_kolkata6,0.984,-1
7,12,fake_kolkata6,0.01,-1
7,13,fake_kolkata6,0.991,-1
7,0,fake_toronto0,0.94,-1
7,1,fake_toronto0,0.913,-1
7,2,fake_toronto0,0.928,-1
7,3,fake_toronto0,0.921,-1
7,4,fake_toronto0,0.918,-1
7,5,fake_toronto0,0.918,-1
7,6,fake_toronto0,0.942,-1
7,7,fake_toronto0,0.911,-1
7,8,fake_toronto0,0.926,-1
7,9,fake_toronto0,0.056,-1
7,10,fake_toronto0,0.766,-1
7,11,fake_toronto0,0.887,-1
7,12,fake_toronto0,0.087,-1
7,13,fake_toronto0,0.932,-1
7,0,fake_toronto1,0.953,-1
7,1,fake_toronto1,0.929,-1
7,2,fake_toronto1,0.942,-1
7,3,fake_toronto1,0.94,-1
7,4,fake_toronto1,0.928,-1
7,5,fake_toronto1,0.927,-1
7,6,fake_toronto1,0.96,-1
7,7,fake_toronto1,0.937,-1
7,8,fake_toronto1,0.943,-1
7,9,fake_toronto1,0.041,-1
7,10,fake_toronto1,0.778,-1
7,11,fake_toronto1,0.903,-1
7,12,fake_toronto1,0.071,-1
7,13,fake_toronto1,0.942,-1
7,0,fake_toronto2,0.955,-1
7,1,fake_toronto2,0.951,-1
7,2,fake_toronto2,0.956,-1
7,3,fake_toronto2,0.958,-1
7,4,fake_toronto2,0.96,-1
7,5,fake_toronto2,0.956,-1
7,6,fake_toronto2,0.962,-1
7,7,fake_toronto2,0.957,-1
7,8,fake_toronto2,0.959,-1
7,9,fake_toronto2,0.04,-1
7,10,fake_toronto2,0.927,-1
7,11,fake_toronto2,0.952,-1
7,12,fake_toronto2,0.042,-1
7,13,fake_toronto2,0.955,-1
7,0,fake_toronto3,0.988,-1
7,1,fake_toronto3,0.984,-1
7,2,fake_toronto3,0.985,-1
7,3,fake_toronto3,0.989,-1
7,4,fake_toronto3,0.986,-1
7,5,fake_toronto3,0.986,-1
7,6,fake_toronto3,0.986,-1
7,7,fake_toronto3,0.99,-1
7,8,fake_toronto3,0.986,-1
7,9,fake_toronto3,0.011,-1
7,10,fake_toronto3,0.944,-1
7,11,fake_toronto3,0.982,-1
7,12,fake_toronto3,0.012,-1
7,13,fake_toronto3,0.987,-1
7,0,fake_toronto4,0.778,-1
7,1,fake_toronto4,0.827,-1
7,2,fake_toronto4,0.797,-1
7,3,fake_toronto4,0.806,-1
7,4,fake_toronto4,0.818,-1
7,5,fake_toronto4,0.811,-1
7,6,fake_toronto4,0.778,-1
7,7,fake_toronto4,0.825,-1
7,8,fake_toronto4,0.789,-1
7,9,fake_toronto4,0.225,-1
7,10,fake_toronto4,0.65,-1
7,11,fake_toronto4,0.61,-1
7,12,fake_toronto4,0.193,-1
7,13,fake_toronto4,0.802,-1
7,0,fake_toronto5,0.895,-1
7,1,fake_toronto5,0.901,-1
7,2,fake_toronto5,0.888,-1
7,3,fake_toronto5,0.882,-1
7,4,fake_toronto5,0.889,-1
7,5,fake_toronto5,0.887,-1
7,6,fake_toronto5,0.88,-1
7,7,fake_toronto5,0.882,-1
7,8,fake_toronto5,0.888,-1
7,9,fake_toronto5,0.12,-1
7,10,fake_toronto5,0.874,-1
7,11,fake_toronto5,0.877,-1
7,12,fake_toronto5,0.112,-1
7,13,fake_toronto5,0.887,-1
7,0,fake_toronto6,0.959,-1
7,1,fake_toronto6,0.958,-1
7,2,fake_toronto6,0.965,-1
7,3,fake_toronto6,0.959,-1
7,4,fake_toronto6,0.958,-1
7,5,fake_toronto6,0.963,-1
7,6,fake_toronto6,0.964,-1
7,7,fake_toronto6,0.953,-1
7,8,fake_toronto6,0.955,-1
7,9,fake_toronto6,0.039,-1
7,10,fake_toronto6,0.93,-1
7,11,fake_toronto6,0.937,-1
7,12,fake_toronto6,0.041,-1
7,13,fake_toronto6,0.964,-1
7,0,fake_toronto7,0.967,-1
7,1,fake_toronto7,0.962,-1
7,2,fake_toronto7,0.964,-1
7,3,fake_toronto7,0.963,-1
7,4,fake_toronto7,0.964,-1
7,5,fake_toronto7,0.96,-1
7,6,fake_toronto7,0.965,-1
7,7,fake_toronto7,0.966,-1
7,8,fake_toronto7,0.962,-1
7,9,fake_toronto7,0.035,-1
7,10,fake_toronto7,0.945,-1
7,11,fake_toronto7,0.946,-1
7,12,fake_toronto7,0.036,-1
7,13,fake_toronto7,0.961,-1
7,0,fake_toronto8,0.987,-1
7,1,fake_toronto8,0.988,-1
7,2,fake_toronto8,0.987,-1
7,3,fake_toronto8,0.987,-1
7,4,fake_toronto8,0.988,-1
7,5,fake_toronto8,0.986,-1
7,6,fake_toronto8,0.987,-1
7,7,fake_toronto8,0.986,-1
7,8,fake_toronto8,0.99,-1
7,9,fake_toronto8,0.012,-1
7,10,fake_toronto8,0.969,-1
7,11,fake_toronto8,0.976,-1
7,12,fake_toronto8,0.015,-1
7,13,fake_toronto8,0.988,-1
7,0,fake_montreal0,0.986,-1
7,1,fake_montreal0,0.991,-1
7,2,fake_montreal0,0.99,-1
7,3,fake_montreal0,0.989,-1
7,4,fake_montreal0,0.987,-1
7,5,fake_montreal0,0.986,-1
7,6,fake_montreal0,0.99,-1
7,7,fake_montreal0,0.987,-1
7,8,fake_montreal0,0.988,-1
7,9,fake_montreal0,0.011,-1
7,10,fake_montreal0,0.969,-1
7,11,fake_montreal0,0.968,-1
7,12,fake_montreal0,0.013,-1
7,13,fake_montreal0,0.987,-1
7,0,fake_montreal1,0.99,-1
7,1,fake_montreal1,0.989,-1
7,2,fake_montreal1,0.991,-1
7,3,fake_montreal1,0.989,-1
7,4,fake_montreal1,0.989,-1
7,5,fake_montreal1,0.992,-1
7,6,fake_montreal1,0.99,-1
7,7,fake_montreal1,0.991,-1
7,8,fake_montreal1,0.99,-1
7,9,fake_montreal1,0.01,-1
7,10,fake_montreal1,0.973,-1
7,11,fake_montreal1,0.985,-1
7,12,fake_montreal1,0.012,-1
7,13,fake_montreal1,0.992,-1
7,0,fake_montreal2,0.983,-1
7,1,fake_montreal2,0.975,-1
7,2,fake_montreal2,0.979,-1
7,3,fake_montreal2,0.979,-1
7,4,fake_montreal2,0.979,-1
7,5,fake_montreal2,0.973,-1
7,6,fake_montreal2,0.987,-1
7,7,fake_montreal2,0.975,-1
7,8,fake_montreal2,0.979,-1
7,9,fake_montreal2,0.013,-1
7,10,fake_montreal2,0.873,-1
7,11,fake_montreal2,0.932,-1
7,12,fake_montreal2,0.027,-1
7,13,fake_montreal2,0.978,-1
7,0,fake_montreal3,0.96,-1
7,1,fake_montreal3,0.968,-1
7,2,fake_montreal3,0.964,-1
7,3,fake_montreal3,0.967,-1
7,4,fake_montreal3,0.964,-1
7,5,fake_montreal3,0.962,-1
7,6,fake_montreal3,0.963,-1
7,7,fake_montreal3,0.969,-1
7,8,fake_montreal3,0.969,-1
7,9,fake_montreal3,0.04,-1
7,10,fake_montreal3,0.836,-1
7,11,fake_montreal3,0.815,-1
7,12,fake_montreal3,0.033,-1
7,13,fake_montreal3,0.966,-1
7,0,fake_sydney0,0.97,-1
7,1,fake_sydney0,0.956,-1
7,2,fake_sydney0,0.967,-1
7,3,fake_sydney0,0.963,-1
7,4,fake_sydney0,0.959,-1
7,5,fake_sydney0,0.95,-1
7,6,fake_sydney0,0.969,-1
7,7,fake_sydney0,0.955,-1
7,8,fake_sydney0,0.961,-1
7,9,fake_sydney0,0.037,-1
7,10,fake_sydney0,0.849,-1
7,11,fake_sydney0,0.95,-1
7,12,fake_sydney0,0.047,-1
7,13,fake_sydney0,0.964,-1
7,0,fake_sydney1,0.976,-1
7,1,fake_sydney1,0.967,-1
7,2,fake_sydney1,0.966,-1
7,3,fake_sydney1,0.969,-1
7,4,fake_sydney1,0.961,-1
7,5,fake_sydney1,0.958,-1
7,6,fake_sydney1,0.98,-1
7,7,fake_sydney1,0.961,-1
7,8,fake_sydney1,0.965,-1
7,9,fake_sydney1,0.028,-1
7,10,fake_sydney1,0.844,-1
7,11,fake_sydney1,0.961,-1
7,12,fake_sydney1,0.035,-1
7,13,fake_sydney1,0.97,-1
7,0,fake_sydney2,0.956,-1
7,1,fake_sydney2,0.932,-1
7,2,fake_sydney2,0.939,-1
7,3,fake_sydney2,0.935,-1
7,4,fake_sydney2,0.927,-1
7,5,fake_sydney2,0.938,-1
7,6,fake_sydney2,0.948,-1
7,7,fake_sydney2,0.932,-1
7,8,fake_sydney2,0.941,-1
7,9,fake_sydney2,0.047,-1
7,10,fake_sydney2,0.764,-1
7,11,fake_sydney2,0.823,-1
7,12,fake_sydney2,0.064,-1
7,13,fake_sydney2,0.946,-1
7,0,fake_sydney3,0.96,-1
7,1,fake_sydney3,0.943,-1
7,2,fake_sydney3,0.948,-1
7,3,fake_sydney3,0.948,-1
7,4,fake_sydney3,0.942,-1
7,5,fake_sydney3,0.944,-1
7,6,fake_sydney3,0.964,-1
7,7,fake_sydney3,0.944,-1
7,8,fake_sydney3,0.951,-1
7,9,fake_sydney3,0.043,-1
7,10,fake_sydney3,0.764,-1
7,11,fake_sydney3,0.825,-1
7,12,fake_sydney3,0.06,-1
7,13,fake_sydney3,0.95,-1
7,0,fake_sydney4,0.979,-1
7,1,fake_sydney4,0.977,-1
7,2,fake_sydney4,0.975,-1
7,3,fake_sydney4,0.978,-1
7,4,fake_sydney4,0.978,-1
7,5,fake_sydney4,0.975,-1
7,6,fake_sydney4,0.98,-1
7,7,fake_sydney4,0.975,-1
7,8,fake_sydney4,0.981,-1
7,9,fake_sydney4,0.022,-1
7,10,fake_sydney4,0.953,-1
7,11,fake_sydney4,0.962,-1
7,12,fake_sydney4,0.025,-1
7,13,fake_sydney4,0.974,-1
7,0,fake_sydney5,0.987,-1
7,1,fake_sydney5,0.984,-1
7,2,fake_sydney5,0.989,-1
7,3,fake_sydney5,0.987,-1
7,4,fake_sydney5,0.984,-1
7,5,fake_sydney5,0.983,-1
7,6,fake_sydney5,0.988,-1
7,7,fake_sydney5,0.988,-1
7,8,fake_sydney5,0.987,-1
7,9,fake_sydney5,0.011,-1
7,10,fake_sydney5,0.941,-1
7,11,fake_sydney5,0.98,-1
7,12,fake_sydney5,0.014,-1
7,13,fake_sydney5,0.985,-1
7,0,fake_cairo0,0.994,-1
7,1,fake_cairo0,0.995,-1
7,2,fake_cairo0,0.993,-1
7,3,fake_cairo0,0.993,-1
7,4,fake_cairo0,0.994,-1
7,5,fake_cairo0,0.994,-1
7,6,fake_cairo0,0.993,-1
7,7,fake_cairo0,0.994,-1
7,8,fake_cairo0,0.992,-1
7,9,fake_cairo0,0.008,-1
7,10,fake_cairo0,0.976,-1
7,11,fake_cairo0,0.981,-1
7,12,fake_cairo0,0.008,-1
7,13,fake_cairo0,0.993,-1
7,0,fake_cairo1,0.975,-1
7,1,fake_cairo1,0.974,-1
7,2,fake_cairo1,0.975,-1
7,3,fake_cairo1,0.973,-1
7,4,fake_cairo1,0.971,-1
7,5,fake_cairo1,0.975,-1
7,6,fake_cairo1,0.975,-1
7,7,fake_cairo1,0.972,-1
7,8,fake_cairo1,0.972,-1
7,9,fake_cairo1,0.031,-1
7,10,fake_cairo1,0.956,-1
7,11,fake_cairo1,0.97,-1
7,12,fake_cairo1,0.026,-1
7,13,fake_cairo1,0.973,-1
7,0,fake_cairo2,0.982,-1
7,1,fake_cairo2,0.982,-1
7,2,fake_cairo2,0.983,-1
7,3,fake_cairo2,0.982,-1
7,4,fake_cairo2,0.974,-1
7,5,fake_cairo2,0.982,-1
7,6,fake_cairo2,0.979,-1
7,7,fake_cairo2,0.975,-1
7,8,fake_cairo2,0.978,-1
7,9,fake_cairo2,0.019,-1
7,10,fake_cairo2,0.96,-1
7,11,fake_cairo2,0.971,-1
7,12,fake_cairo2,0.027,-1
7,13,fake_cairo2,0.979,-1
7,0,fake_cairo3,0.989,-1
7,1,fake_cairo3,0.987,-1
7,2,fake_cairo3,0.99,-1
7,3,fake_cairo3,0.99,-1
7,4,fake_cairo3,0.986,-1
7,5,fake_cairo3,0.988,-1
7,6,fake_cairo3,0.989,-1
7,7,fake_cairo3,0.985,-1
7,8,fake_cairo3,0.989,-1
7,9,fake_cairo3,0.012,-1
7,10,fake_cairo3,0.976,-1
7,11,fake_cairo3,0.977,-1
7,12,fake_cairo3,0.011,-1
7,13,fake_cairo3,0.988,-1
7,0,fake_cairo4,0.991,-1
7,1,fake_cairo4,0.99,-1
7,2,fake_cairo4,0.988,-1
7,3,fake_cairo4,0.991,-1
7,4,fake_cairo4,0.989,-1
7,5,fake_cairo4,0.99,-1
7,6,fake_cairo4,0.991,-1
7,7,fake_cairo4,0.988,-1
7,8,fake_cairo4,0.992,-1
7,9,fake_cairo4,0.008,-1
7,10,fake_cairo4,0.977,-1
7,11,fake_cairo4,0.981,-1
7,12,fake_cairo4,0.013,-1
7,13,fake_cairo4,0.992,-1
7,0,fake_cairo5,0.965,-1
7,1,fake_cairo5,0.952,-1
7,2,fake_cairo5,0.958,-1
7,3,fake_cairo5,0.958,-1
7,4,fake_cairo5,0.956,-1
7,5,fake_cairo5,0.956,-1
7,6,fake_cairo5,0.964,-1
7,7,fake_cairo5,0.957,-1
7,8,fake_cairo5,0.958,-1
7,9,fake_cairo5,0.037,-1
7,10,fake_cairo5,0.806,-1
7,11,fake_cairo5,0.822,-1
7,12,fake_cairo5,0.042,-1
7,13,fake_cairo5,0.96,-1
7,0,fake_cairo6,0.958,-1
7,1,fake_cairo6,0.958,-1
7,2,fake_cairo6,0.958,-1
7,3,fake_cairo6,0.966,-1
7,4,fake_cairo6,0.958,-1
7,5,fake_cairo6,0.961,-1
7,6,fake_cairo6,0.965,-1
7,7,fake_cairo6,0.96,-1
7,8,fake_cairo6,0.962,-1
7,9,fake_cairo6,0.032,-1
7,10,fake_cairo6,0.794,-1
7,11,fake_cairo6,0.826,-1
7,12,fake_cairo6,0.039,-1
7,13,fake_cairo6,0.961,-1
7,0,fake_cairo7,0.989,-1
7,1,fake_cairo7,0.991,-1
7,2,fake_cairo7,0.99,-1
7,3,fake_cairo7,0.991,-1
7,4,fake_cairo7,0.99,-1
7,5,fake_cairo7,0.988,-1
7,6,fake_cairo7,0.987,-1
7,7,fake_cairo7,0.988,-1
7,8,fake_cairo7,0.989,-1
7,9,fake_cairo7,0.015,-1
7,10,fake_cairo7,0.971,-1
7,11,fake_cairo7,0.947,-1
7,12,fake_cairo7,0.008,-1
7,13,fake_cairo7,0.988,-1
7,0,fake_cairo8,0.968,-1
7,1,fake_cairo8,0.964,-1
7,2,fake_cairo8,0.967,-1
7,3,fake_cairo8,0.967,-1
7,4,fake_cairo8,0.966,-1
7,5,fake_cairo8,0.962,-1
7,6,fake_cairo8,0.969,-1
7,7,fake_cairo8,0.965,-1
7,8,fake_cairo8,0.966,-1
7,9,fake_cairo8,0.03,-1
7,10,fake_cairo8,0.938,-1
7,11,fake_cairo8,0.959,-1
7,12,fake_cairo8,0.036,-1
7,13,fake_cairo8,0.969,-1
7,0,fake_cairo9,0.967,-1
7,1,fake_cairo9,0.965,-1
7,2,fake_cairo9,0.967,-1
7,3,fake_cairo9,0.972,-1
7,4,fake_cairo9,0.973,-1
7,5,fake_cairo9,0.967,-1
7,6,fake_cairo9,0.969,-1
7,7,fake_cairo9,0.963,-1
7,8,fake_cairo9,0.969,-1
7,9,fake_cairo9,0.029,-1
7,10,fake_cairo9,0.933,-1
7,11,fake_cairo9,0.96,-1
7,12,fake_cairo9,0.033,-1
7,13,fake_cairo9,0.966,-1
7,0,fake_hanoi0,0.972,-1
7,1,fake_hanoi0,0.977,-1
7,2,fake_hanoi0,0.974,-1
7,3,fake_hanoi0,0.974,-1
7,4,fake_hanoi0,0.981,-1
7,5,fake_hanoi0,0.975,-1
7,6,fake_hanoi0,0.972,-1
7,7,fake_hanoi0,0.981,-1
7,8,fake_hanoi0,0.977,-1
7,9,fake_hanoi0,0.026,-1
7,10,fake_hanoi0,0.934,-1
7,11,fake_hanoi0,0.899,-1
7,12,fake_hanoi0,0.021,-1
7,13,fake_hanoi0,0.979,-1
7,0,fake_hanoi1,0.989,-1
7,1,fake_hanoi1,0.989,-1
7,2,fake_hanoi1,0.984,-1
7,3,fake_hanoi1,0.986,-1
7,4,fake_hanoi1,0.992,-1
7,5,fake_hanoi1,0.987,-1
7,6,fake_hanoi1,0.985,-1
7,7,fake_hanoi1,0.989,-1
7,8,fake_hanoi1,0.986,-1
7,9,fake_hanoi1,0.015,-1
7,10,fake_hanoi1,0.944,-1
7,11,fake_hanoi1,0.912,-1
7,12,fake_hanoi1,0.009,-1
7,13,fake_hanoi1,0.985,-1
7,0,fake_hanoi2,0.99,-1
7,1,fake_hanoi2,0.988,-1
7,2,fake_hanoi2,0.989,-1
7,3,fake_hanoi2,0.988,-1
7,4,fake_hanoi2,0.991,-1
7,5,fake_hanoi2,0.99,-1
7,6,fake_hanoi2,0.99,-1
7,7,fake_hanoi2,0.989,-1
7,8,fake_hanoi2,0.987,-1
7,9,fake_hanoi2,0.011,-1
7,10,fake_hanoi2,0.97,-1
7,11,fake_hanoi2,0.984,-1
7,12,fake_hanoi2,0.012,-1
7,13,fake_hanoi2,0.992,-1
7,0,fake_hanoi3,0.994,-1
7,1,fake_hanoi3,0.991,-1
7,2,fake_hanoi3,0.992,-1
7,3,fake_hanoi3,0.991,-1
7,4,fake_hanoi3,0.994,-1
7,5,fake_hanoi3,0.991,-1
7,6,fake_hanoi3,0.99,-1
7,7,fake_hanoi3,0.992,-1
7,8,fake_hanoi3,0.991,-1
7,9,fake_hanoi3,0.009,-1
7,10,fake_hanoi3,0.974,-1
7,11,fake_hanoi3,0.984,-1
7,12,fake_hanoi3,0.007,-1
7,13,fake_hanoi3,0.99,-1
7,0,fake_hanoi4,0.968,-1
7,1,fake_hanoi4,0.963,-1
7,2,fake_hanoi4,0.968,-1
7,3,fake_hanoi4,0.965,-1
7,4,fake_hanoi4,0.966,-1
7,5,fake_hanoi4,0.963,-1
7,6,fake_hanoi4,0.972,-1
7,7,fake_hanoi4,0.957,-1
7,8,fake_hanoi4,0.962,-1
7,9,fake_hanoi4,0.031,-1
7,10,fake_hanoi4,0.832,-1
7,11,fake_hanoi4,0.864,-1
7,12,fake_hanoi4,0.037,-1
7,13,fake_hanoi4,0.968,-1
7,0,fake_hanoi5,0.976,-1
7,1,fake_hanoi5,0.965,-1
7,2,fake_hanoi5,0.968,-1
7,3,fake_hanoi5,0.971,-1
7,4,fake_hanoi5,0.969,-1
7,5,fake_hanoi5,0.967,-1
7,6,fake_hanoi5,0.971,-1
7,7,fake_hanoi5,0.973,-1
7,8,fake_hanoi5,0.972,-1
7,9,fake_hanoi5,0.025,-1
7,10,fake_hanoi5,0.832,-1
7,11,fake_hanoi5,0.867,-1
7,12,fake_hanoi5,0.03,-1
7,13,fake_hanoi5,0.975,-1
7,0,fake_hanoi6,0.964,-1
7,1,fake_hanoi6,0.97,-1
7,2,fake_hanoi6,0.971,-1
7,3,fake_hanoi6,0.972,-1
7,4,fake_hanoi6,0.971,-1
7,5,fake_hanoi6,0.972,-1
7,6,fake_hanoi6,0.969,-1
7,7,fake_hanoi6,0.97,-1
7,8,fake_hanoi6,0.969,-1
7,9,fake_hanoi6,0.033,-1
